,Country,Energy_type,Year,Energy_consumption,Energy_production,GDP,Population,Energy_intensity_per_capita,Energy_intensity_by_GDP,CO2_emission
54758,Lebanon,natural_gas,2019,0.0,0.0,92.4576,6823.42,53.52843403005365,3.9504268694985454,0.0
54759,Lebanon,petroleum_n_other_liquids,2019,0.3491562006,0.0,92.4576,6823.42,53.52843403005365,3.9504268694985454,25.088029744993953
54760,Lebanon,nuclear,2019,,,92.4576,6823.42,53.52843403005365,3.9504268694985454,0.0
54761,Lebanon,renewables_n_other,2019,0.01010496,0.00703416,92.4576,6823.42,53.52843403005365,3.9504268694985454,0.0
54762,Lesotho,all_energy_types,2019,0.0166258239,0.004460904,6.32009,2125.34,7.8226655029312955,2.63063087709194,0.71763765
54763,Lesotho,coal,2019,0.0,0.0,6.32009,2125.34,7.8226655029312955,2.63063087709194,0.0
54764,Lesotho,natural_gas,2019,0.0,0.0,6.32009,2125.34,7.8226655029312955,2.63063087709194,0.0
54765,Lesotho,petroleum_n_other_liquids,2019,0.0103166395,0.0,6.32009,2125.34,7.8226655029312955,2.63063087709194,0.71763765
54766,Lesotho,nuclear,2019,,,6.32009,2125.34,7.8226655029312955,2.63063087709194,0.0
54767,Lesotho,renewables_n_other,2019,0.0063091844,0.004460904,6.32009,2125.34,7.8226655029312955,2.63063087709194,0.0
54768,Liberia,all_energy_types,2019,0.0187257017,3.5616e-05,5.60223,4940.59,3.79017520174716,3.3425442546985753,1.34566552
54769,Liberia,coal,2019,0.0,0.0,5.60223,4940.59,3.79017520174716,3.3425442546985753,0.0
54770,Liberia,natural_gas,2019,0.0,0.0,5.60223,4940.59,3.79017520174716,3.3425442546985753,0.0
54771,Liberia,petroleum_n_other_liquids,2019,0.0186900857,0.0,5.60223,4940.59,3.79017520174716,3.3425442546985753,1.3456655200074452
54772,Liberia,nuclear,2019,,,5.60223,4940.59,3.79017520174716,3.3425442546985753,0.0
54773,Liberia,renewables_n_other,2019,3.5616e-05,3.5616e-05,5.60223,4940.59,3.79017520174716,3.3425442546985753,0.0
54774,Libya,all_energy_types,2019,0.598120047960299,2.8935859312996457,84.2519,6774.43,88.29083007135641,7.099187649896312,39.866451985
54775,Libya,coal,2019,0.0,0.0,84.2519,6774.43,88.29083007135641,7.099187649896312,0.0
54776,Libya,natural_gas,2019,0.15603943026029904,0.3904089028386,84.2519,6774.43,88.29083007135641,7.099187649896312,9.198622985
54777,Libya,petroleum_n_other_liquids,2019,0.4404228057,2.5031057964610457,84.2519,6774.43,88.29083007135641,7.099187649896312,30.667829
54778,Libya,nuclear,2019,,,84.2519,6774.43,88.29083007135641,7.099187649896312,0.0
54779,Libya,renewables_n_other,2019,0.001657812,7.1232e-05,84.2519,6774.43,88.29083007135641,7.099187649896312,0.0
54780,Lithuania,all_energy_types,2019,0.28402072354869745,0.03051425082586937,97.4069,2794.09,101.65052791738901,2.9158172937307056,14.25507877
54781,Lithuania,coal,2019,0.006821835023965099,0.0,97.4069,2794.09,101.65052791738901,2.9158172937307056,0.70905737164209
54782,Lithuania,natural_gas,2019,0.0814606548998,0.0,97.4069,2794.09,101.65052791738901,2.9158172937307056,4.140781398
54783,Lithuania,petroleum_n_other_liquids,2019,0.14064301374545,0.0015023386658693703,97.4069,2794.09,101.65052791738901,2.9158172937307056,9.40524
54784,Lithuania,nuclear,2019,,,97.4069,2794.09,101.65052791738901,2.9158172937307056,0.0
54785,Lithuania,renewables_n_other,2019,0.05509521987948238,0.02901191216,97.4069,2794.09,101.65052791738901,2.9158172937307056,0.0
54786,Luxembourg,all_energy_types,2019,0.19271581820916772,0.00776366472,66.2214,621.528,310.0677977648115,2.910174327470693,11.169565111
54787,Luxembourg,coal,2019,0.0015715468587426044,0.0,66.2214,621.528,310.0677977648115,2.910174327470693,0.1477027646441629
54788,Luxembourg,natural_gas,2019,0.030048632544028144,0.0,66.2214,621.528,310.0677977648115,2.910174327470693,1.597030346
54789,Luxembourg,petroleum_n_other_liquids,2019,0.133260941821925,0.0,66.2214,621.528,310.0677977648115,2.910174327470693,9.424832
54790,Luxembourg,nuclear,2019,,,66.2214,621.528,310.0677977648115,2.910174327470693,0.0
54791,Luxembourg,renewables_n_other,2019,0.027834696984471982,0.00776366472,66.2214,621.528,310.0677977648115,2.910174327470693,0.0
54792,Macau,all_energy_types,2019,0.05213673884428,0.001932168,79.3202,640.421,81.4101018615567,0.6572945963862925,2.013405144
54793,Macau,coal,2019,0.0,0.0,79.3202,640.421,81.4101018615567,0.6572945963862925,0.0
54794,Macau,natural_gas,2019,0.00504549594428,0.0,79.3202,640.421,81.4101018615567,0.6572945963862925,0.18521662
54795,Macau,petroleum_n_other_liquids,2019,0.0281806217,0.0,79.3202,640.421,81.4101018615567,0.6572945963862925,1.8281885235548687
54796,Macau,nuclear,2019,,,79.3202,640.421,81.4101018615567,0.6572945963862925,0.0
54797,Macau,renewables_n_other,2019,0.0189106212,0.001932168,79.3202,640.421,81.4101018615567,0.6572945963862925,0.0
54798,Madagascar,all_energy_types,2019,0.06225729073315466,0.006807108,43.6525,26984.2,2.307175707753228,1.4262021816197161,3.391414709
54799,Madagascar,coal,2019,0.011185301633154659,0.0,43.6525,26984.2,2.307175707753228,1.4262021816197161,0.9184518037373882
54800,Madagascar,natural_gas,2019,0.0,0.0,43.6525,26984.2,2.307175707753228,1.4262021816197161,0.0
54801,Madagascar,petroleum_n_other_liquids,2019,0.0442648811,0.0,43.6525,26984.2,2.307175707753228,1.4262021816197161,2.4729629048815833
54802,Madagascar,nuclear,2019,,,43.6525,26984.2,2.307175707753228,1.4262021816197161,0.0
54803,Madagascar,renewables_n_other,2019,0.006807108,0.006807108,43.6525,26984.2,2.307175707753228,1.4262021816197161,0.0
54804,Malawi,all_energy_types,2019,0.03369649196298597,0.013641155523151162,28.3955,18643.4,1.8074220347675836,1.186684226831222,1.508163994
54805,Malawi,coal,2019,0.002173602162985969,0.0011755555231511613,28.3955,18643.4,1.8074220347675836,1.186684226831222,0.2033367363641493
54806,Malawi,natural_gas,2019,0.0,0.0,28.3955,18643.4,1.8074220347675836,1.186684226831222,0.0
54807,Malawi,petroleum_n_other_liquids,2019,0.019057289800000002,0.0,28.3955,18643.4,1.8074220347675836,1.186684226831222,1.3048272580085303
54808,Malawi,nuclear,2019,,,28.3955,18643.4,1.8074220347675836,1.186684226831222,0.0
54809,Malawi,renewables_n_other,2019,0.0124656,0.0124656,28.3955,18643.4,1.8074220347675836,1.186684226831222,0.0
54810,Malaysia,all_energy_types,2019,3.9608163282722946,4.514935801613448,908.76,32005.27,123.75512933564674,4.3584844494391195,247.428983914
54811,Malaysia,coal,2019,0.7950714216269801,0.06075014226752836,908.76,32005.27,123.75512933564674,4.3584844494391195,77.55296356080066
54812,Malaysia,natural_gas,2019,1.472094702351,2.788435370916,908.76,32005.27,123.75512933564674,4.3584844494391195,75.355212353
54813,Malaysia,petroleum_n_other_liquids,2019,1.3961449465,1.3498213524299196,908.76,32005.27,123.75512933564674,4.3584844494391195,94.520808
54814,Malaysia,nuclear,2019,,,908.76,32005.27,123.75512933564674,4.3584844494391195,0.0
54815,Malaysia,renewables_n_other,2019,0.29750525779431436,0.315928936,908.76,32005.27,123.75512933564674,4.3584844494391195,0.0
54816,Maldives,all_energy_types,2019,0.0316927831,2.226e-05,10.0602,525.827,60.272262740407015,3.1503134231923817,2.036072914
54817,Maldives,coal,2019,0.0,0.0,10.0602,525.827,60.272262740407015,3.1503134231923817,0.0
54818,Maldives,natural_gas,2019,0.0,0.0,10.0602,525.827,60.272262740407015,3.1503134231923817,0.0
54819,Maldives,petroleum_n_other_liquids,2019,0.0316705231,0.0,10.0602,525.827,60.272262740407015,3.1503134231923817,2.036072914
54820,Maldives,nuclear,2019,,,10.0602,525.827,60.272262740407015,3.1503134231923817,0.0
54821,Maldives,renewables_n_other,2019,2.226e-05,2.226e-05,10.0602,525.827,60.272262740407015,3.1503134231923817,0.0
54822,Mali,all_energy_types,2019,0.086468843,0.00930468,43.3564,19671.4,4.395662891304127,1.9943732182561282,5.257908981
54823,Mali,coal,2019,0.0,0.0,43.3564,19671.4,4.395662891304127,1.9943732182561282,0.0
54824,Mali,natural_gas,2019,0.0,0.0,43.3564,19671.4,4.395662891304127,1.9943732182561282,0.0
54825,Mali,petroleum_n_other_liquids,2019,0.078358363,0.0,43.3564,19671.4,4.395662891304127,1.9943732182561282,5.2579089810803135
54826,Mali,nuclear,2019,,,43.3564,19671.4,4.395662891304127,1.9943732182561282,0.0
54827,Mali,renewables_n_other,2019,0.00811048,0.00930468,43.3564,19671.4,4.395662891304127,1.9943732182561282,0.0
54828,Malta,all_energy_types,2019,0.1377687293291359,0.00194623632,21.5613,514.564,267.73876394216444,6.389630000470096,9.191731982
54829,Malta,coal,2019,1.2362870132020672e-08,0.0,21.5613,514.564,267.73876394216444,6.389630000470096,8.236377060051924e-07
54830,Malta,natural_gas,2019,0.014048043346265759,0.0,21.5613,514.564,267.73876394216444,6.389630000470096,0.659758158
54831,Malta,petroleum_n_other_liquids,2019,0.1196009933,0.0,21.5613,514.564,267.73876394216444,6.389630000470096,8.531973
54832,Malta,nuclear,2019,,,21.5613,514.564,267.73876394216444,6.389630000470096,0.0
54833,Malta,renewables_n_other,2019,0.00411968032,0.00194623632,21.5613,514.564,267.73876394216444,6.389630000470096,0.0
54834,Martinique,all_energy_types,2019,0.031521281896,0.000855220296,7.25285,375.492,83.94661376540645,4.3460545710996366,2.24158345
54835,Martinique,coal,2019,0.0,0.0,7.25285,375.492,83.94661376540645,4.3460545710996366,0.0
54836,Martinique,natural_gas,2019,0.0,0.0,7.25285,375.492,83.94661376540645,4.3460545710996366,0.0
54837,Martinique,petroleum_n_other_liquids,2019,0.0306660616,0.0,7.25285,375.492,83.94661376540645,4.3460545710996366,2.2415834500000003
54838,Martinique,nuclear,2019,,,7.25285,375.492,83.94661376540645,4.3460545710996366,0.0
54839,Martinique,renewables_n_other,2019,0.000855220296,0.000855220296,7.25285,375.492,83.94661376540645,4.3460545710996366,0.0
54840,Mauritania,all_energy_types,2019,0.0614039489,0.004086936,19.2667,4528.99,13.557978467605361,3.187050657351804,3.87875476
54841,Mauritania,coal,2019,0.0,0.0,19.2667,4528.99,13.557978467605361,3.187050657351804,0.0
54842,Mauritania,natural_gas,2019,0.0,0.0,19.2667,4528.99,13.557978467605361,3.187050657351804,0.0
54843,Mauritania,petroleum_n_other_liquids,2019,0.0573170129,0.0,19.2667,4528.99,13.557978467605361,3.187050657351804,3.87875476
54844,Mauritania,nuclear,2019,,,19.2667,4528.99,13.557978467605361,3.187050657351804,0.0
54845,Mauritania,renewables_n_other,2019,0.004086936,0.004086936,19.2667,4528.99,13.557978467605361,3.187050657351804,0.0
54846,Mauritius,all_energy_types,2019,0.10084678090302192,0.006268416,27.95627,1269.345,79.44788918932356,3.607304583301775,6.938191586
54847,Mauritius,coal,2019,0.017090220203021915,0.0,27.95627,1269.345,79.44788918932356,3.607304583301775,1.7342405857186094
54848,Mauritius,natural_gas,2019,0.0,0.0,27.95627,1269.345,79.44788918932356,3.607304583301775,0.0
54849,Mauritius,petroleum_n_other_liquids,2019,0.0774881447,0.0,27.95627,1269.345,79.44788918932356,3.607304583301775,5.203951
54850,Mauritius,nuclear,2019,,,27.95627,1269.345,79.44788918932356,3.607304583301775,0.0
54851,Mauritius,renewables_n_other,2019,0.006268416,0.006268416,27.95627,1269.345,79.44788918932356,3.607304583301775,0.0
54852,Mexico,all_energy_types,2019,7.986493522100019,5.90985687062291,2384.142,127745.8,62.51863875055006,3.3498397000262643,456.148338455
54853,Mexico,coal,2019,0.41617274821649597,0.20790790495399664,2384.142,127745.8,62.51863875055006,3.3498397000262643,45.109508149933156
54854,Mexico,natural_gas,2019,3.0191908292814205,0.9857642153243261,2384.142,127745.8,62.51863875055006,3.3498397000262643,154.494922077
54855,Mexico,petroleum_n_other_liquids,2019,3.79416784635843,3.994545990784587,2384.142,127745.8,62.51863875055006,3.3498397000262643,256.543908228
54856,Mexico,nuclear,2019,0.109517265,0.109517265,2384.142,127745.8,62.51863875055006,3.3498397000262643,0.0
54857,Mexico,renewables_n_other,2019,0.647444833243672,0.61212149456,2384.142,127745.8,62.51863875055006,3.3498397000262643,0.0
54858,Micronesia,all_energy_types,2019,0.0024597837,0.0,,,0.0,0.0,0.18151256
54859,Micronesia,coal,2019,0.0,0.0,,,0.0,0.0,0.0
54860,Micronesia,natural_gas,2019,0.0,0.0,,,0.0,0.0,0.0
54861,Micronesia,petroleum_n_other_liquids,2019,0.0024597837,0.0,,,0.0,0.0,0.18151256
54862,Micronesia,nuclear,2019,,,,,0.0,0.0,0.0
54863,Micronesia,renewables_n_other,2019,0.0,0.0,,,0.0,0.0,0.0
54864,Moldova,all_energy_types,2019,0.1431171422216672,0.003341193385614,30.9415,3542.7,40.39775939866971,4.6254106045817815,7.975804163
54865,Moldova,coal,2019,0.0036753795582409833,0.0,30.9415,3542.7,40.39775939866971,4.6254106045817815,0.33137624680161315
54866,Moldova,natural_gas,2019,0.0899599300164,2.282425614e-06,30.9415,3542.7,40.39775939866971,4.6254106045817815,4.666478916
54867,Moldova,petroleum_n_other_liquids,2019,0.0439452183,0.0,30.9415,3542.7,40.39775939866971,4.6254106045817815,2.977949
54868,Moldova,nuclear,2019,,,30.9415,3542.7,40.39775939866971,4.6254106045817815,0.0
54869,Moldova,renewables_n_other,2019,0.005536614347026202,0.00333891096,30.9415,3542.7,40.39775939866971,4.6254106045817815,0.0
54870,Mongolia,all_energy_types,2019,0.2678326524908135,1.4843864689034518,39.254,3223.46,83.08856089134456,6.82306650254276,20.901836824
54871,Mongolia,coal,2019,0.182806972664025,1.4381251585134518,39.254,3223.46,83.08856089134456,6.82306650254276,16.690452823824575
54872,Mongolia,natural_gas,2019,0.0,0.0,39.254,3223.46,83.08856089134456,6.82306650254276,0.0
54873,Mongolia,petroleum_n_other_liquids,2019,0.0734107617,0.04050042239,39.254,3223.46,83.08856089134456,6.82306650254276,4.211384
54874,Mongolia,nuclear,2019,,,39.254,3223.46,83.08856089134456,6.82306650254276,0.0
54875,Mongolia,renewables_n_other,2019,0.011614918126788488,0.005760888,39.254,3223.46,83.08856089134456,6.82306650254276,0.0
54876,Montenegro,all_energy_types,2019,0.048534417553346566,0.033207896439284,11.9806,627.896,77.29690514567152,4.051084048657543,2.524134994
54877,Montenegro,coal,2019,0.013710465053346563,0.014749904439284001,11.9806,627.896,77.29690514567152,4.051084048657543,1.402951993740879
54878,Montenegro,natural_gas,2019,0.0,0.0,11.9806,627.896,77.29690514567152,4.051084048657543,0.0
54879,Montenegro,petroleum_n_other_liquids,2019,0.0155027245,0.0,11.9806,627.896,77.29690514567152,4.051084048657543,1.121183
54880,Montenegro,nuclear,2019,,,11.9806,627.896,77.29690514567152,4.051084048657543,0.0
54881,Montenegro,renewables_n_other,2019,0.019321228,0.018457992,11.9806,627.896,77.29690514567152,4.051084048657543,0.0
54882,Montserrat,all_energy_types,2019,0.0004661798,0.0,,,0.0,0.0,0.033486782
54883,Montserrat,coal,2019,0.0,0.0,,,0.0,0.0,0.0
54884,Montserrat,natural_gas,2019,0.0,0.0,,,0.0,0.0,0.0
54885,Montserrat,petroleum_n_other_liquids,2019,0.0004661798,0.0,,,0.0,0.0,0.03348678157809192
54886,Montserrat,nuclear,2019,,,,,0.0,0.0,0.0
54887,Montserrat,renewables_n_other,2019,0.0,0.0,,,0.0,0.0,0.0
54888,Morocco,all_energy_types,2019,0.896850428975055,0.06406431593566074,275.648,36467.5,24.593142633168025,3.2536076045356936,59.02569629
54889,Morocco,coal,2019,0.21503006792850493,0.0,275.648,36467.5,24.593142633168025,3.2536076045356936,17.33004367753509
54890,Morocco,natural_gas,2019,0.03955298395455,0.003862703983005,275.648,36467.5,24.593142633168025,3.2536076045356936,2.213949612
54891,Morocco,petroleum_n_other_liquids,2019,0.5853752875,0.00014659836065573803,275.648,36467.5,24.593142633168025,3.2536076045356936,39.481703
54892,Morocco,nuclear,2019,,,275.648,36467.5,24.593142633168025,3.2536076045356936,0.0
54893,Morocco,renewables_n_other,2019,0.056892089592,0.060055013592,275.648,36467.5,24.593142633168025,3.2536076045356936,0.0
54894,Mozambique,all_energy_types,2019,0.24634026197587583,0.6860343368316907,38.10749,30386.6,8.106871514940002,6.464352860182495,7.785808405
54895,Mozambique,coal,2019,0.0011634831092758359,0.3464175026008907,38.10749,30386.6,8.106871514940002,6.464352860182495,0.09317851853685451
54896,Mozambique,natural_gas,2019,0.0546866656666,0.2122273062308,38.10749,30386.6,8.106871514940002,6.464352860182495,2.491483886
54897,Mozambique,petroleum_n_other_liquids,2019,0.0716135252,0.0,38.10749,30386.6,8.106871514940002,6.464352860182495,5.201146
54898,Mozambique,nuclear,2019,,,38.10749,30386.6,8.106871514940002,6.464352860182495,0.0
54899,Mozambique,renewables_n_other,2019,0.118876588,0.127389528,38.10749,30386.6,8.106871514940002,6.464352860182495,0.0
54900,Namibia,all_energy_types,2019,0.0743727378746098,0.008868384,24.41,2494.82,29.810863258515564,3.04681433324907,3.90852628
54901,Namibia,coal,2019,0.0007108302746097964,0.0,24.41,2494.82,29.810863258515564,3.04681433324907,0.04832385193009024
54902,Namibia,natural_gas,2019,0.0,0.0,24.41,2494.82,29.810863258515564,3.04681433324907,0.0
54903,Namibia,petroleum_n_other_liquids,2019,0.0535407476,0.0,24.41,2494.82,29.810863258515564,3.04681433324907,3.8602024279682396
54904,Namibia,nuclear,2019,,,24.41,2494.82,29.810863258515564,3.04681433324907,0.0
54905,Namibia,renewables_n_other,2019,0.02012116,0.008868384,24.41,2494.82,29.810863258515564,3.04681433324907,0.0
54906,Nauru,all_energy_types,2019,0.0009115247,0.0,,,0.0,0.0,0.083366555
54907,Nauru,coal,2019,0.0,0.0,,,0.0,0.0,0.0
54908,Nauru,natural_gas,2019,0.0,0.0,,,0.0,0.0,0.0
54909,Nauru,petroleum_n_other_liquids,2019,0.0009115247,0.0,,,0.0,0.0,0.08336655498560133
54910,Nauru,nuclear,2019,,,,,0.0,0.0,0.0
54911,Nauru,renewables_n_other,2019,0.0,0.0,,,0.0,0.0,0.0
54912,Nepal,all_energy_types,2019,0.14932116086732797,0.038163127229219745,101.266,28635.4,5.214565218831515,1.4745438831130682,8.30706762
54913,Nepal,coal,2019,0.010825052167327959,0.00043687922921974506,101.266,28635.4,5.214565218831515,1.4745438831130682,0.7021875300436488
54914,Nepal,natural_gas,2019,0.0,0.0,101.266,28635.4,5.214565218831515,1.4745438831130682,0.0
54915,Nepal,petroleum_n_other_liquids,2019,0.0952355967,0.0,101.266,28635.4,5.214565218831515,1.4745438831130682,7.604880089467184
54916,Nepal,nuclear,2019,,,101.266,28635.4,5.214565218831515,1.4745438831130682,0.0
54917,Nepal,renewables_n_other,2019,0.043260512,0.037726248,101.266,28635.4,5.214565218831515,1.4745438831130682,0.0
54918,Netherlands,all_energy_types,2019,3.8179563429203327,1.4111446825769784,934.921,17360.55,219.92139321163975,4.083720809480515,216.830355385
54919,Netherlands,coal,2019,0.24973523675571163,0.0,934.921,17360.55,219.92139321163975,4.083720809480515,29.702262541333504
54920,Netherlands,natural_gas,2019,1.414089701446627,1.0382243410672511,934.921,17360.55,219.92139321163975,4.083720809480515,71.129814844
54921,Netherlands,petroleum_n_other_liquids,2019,1.897404265781805,0.045587612103147185,934.921,17360.55,219.92139321163975,4.083720809480515,115.998278
54922,Netherlands,nuclear,2019,0.03597385436658,0.03597385436658,934.921,17360.55,219.92139321163975,4.083720809480515,0.0
54923,Netherlands,renewables_n_other,2019,0.22075328456960902,0.29135887504,934.921,17360.55,219.92139321163975,4.083720809480515,0.0
54924,Netherlands Antilles,all_energy_types,2019,0.191219495,0.00271572,2.80876,163.395,,,14.496783
54925,Netherlands Antilles,coal,2019,0.0,0.0,2.80876,163.395,,,0.0
54926,Netherlands Antilles,natural_gas,2019,0.0,0.0,2.80876,163.395,,,0.0
54927,Netherlands Antilles,petroleum_n_other_liquids,2019,0.188503775,0.0,2.80876,163.395,,,14.496783
54928,Netherlands Antilles,nuclear,2019,,,2.80876,163.395,,,0.0
54929,Netherlands Antilles,renewables_n_other,2019,0.00271572,0.00271572,2.80876,163.395,,,0.0
54930,New Caledonia,all_energy_types,2019,0.0758392169059482,0.00360612,,,0.0,0.0,6.032140267
54931,New Caledonia,coal,2019,0.030753818705948212,0.0,,,0.0,0.0,3.014340136678955
54932,New Caledonia,natural_gas,2019,0.0,0.0,,,0.0,0.0,0.0
54933,New Caledonia,petroleum_n_other_liquids,2019,0.0414792782,0.0,,,0.0,0.0,3.01780013
54934,New Caledonia,nuclear,2019,,,,,0.0,0.0,0.0
54935,New Caledonia,renewables_n_other,2019,0.00360612,0.00360612,,,0.0,0.0,0.0
54936,New Zealand,all_energy_types,2019,0.925824102221751,0.5946918269546112,198.6641,4956.083,186.80560882893832,4.66024864191241,38.962262785
54937,New Zealand,coal,2019,0.05228702401428837,0.07225399761301125,198.6641,4956.083,186.80560882893832,4.66024864191241,4.7132209239777145
54938,New Zealand,natural_gas,2019,0.17801352622942762,0.1717111404418822,198.6641,4956.083,186.80560882893832,4.66024864191241,8.796149861
54939,New Zealand,petroleum_n_other_liquids,2019,0.376058089733805,0.03180383921971778,198.6641,4956.083,186.80560882893832,4.66024864191241,25.452892
54940,New Zealand,nuclear,2019,,,198.6641,4956.083,186.80560882893832,4.66024864191241,0.0
54941,New Zealand,renewables_n_other,2019,0.3194654622442301,0.31892284968,198.6641,4956.083,186.80560882893832,4.66024864191241,0.0
54942,Nicaragua,all_energy_types,2019,0.0976352016,0.024788736,33.5562,6544.65,14.918322843849557,2.909602446045738,5.027809
54943,Nicaragua,coal,2019,0.0,0.0,33.5562,6544.65,14.918322843849557,2.909602446045738,0.0
54944,Nicaragua,natural_gas,2019,0.0,0.0,33.5562,6544.65,14.918322843849557,2.909602446045738,0.0
54945,Nicaragua,petroleum_n_other_liquids,2019,0.0713656576,0.0,33.5562,6544.65,14.918322843849557,2.909602446045738,5.027809
54946,Nicaragua,nuclear,2019,,,33.5562,6544.65,14.918322843849557,2.909602446045738,0.0
54947,Nicaragua,renewables_n_other,2019,0.026269544,0.024788736,33.5562,6544.65,14.918322843849557,2.909602446045738,0.0
54948,Niger,all_energy_types,2019,0.0358901867134442,0.029156878813444198,28.87,23338.6,1.5378037548715089,1.2431654559558087,2.276804081
54949,Niger,coal,2019,0.005134232813444199,0.005134232813444199,28.87,23338.6,1.5378037548715089,1.2431654559558087,0.49463108053344185
54950,Niger,natural_gas,2019,0.0,0.0,28.87,23338.6,1.5378037548715089,1.2431654559558087,0.0
54951,Niger,petroleum_n_other_liquids,2019,0.026935773899999998,0.02380895,28.87,23338.6,1.5378037548715089,1.2431654559558087,1.782173
54952,Niger,nuclear,2019,,,28.87,23338.6,1.5378037548715089,1.2431654559558087,0.0
54953,Niger,renewables_n_other,2019,0.00382018,0.000213696,28.87,23338.6,1.5378037548715089,1.2431654559558087,0.0
54954,Nigeria,all_energy_types,2019,1.7014146282060918,6.024305327190176,1015.889,201050.8,8.462610585016781,1.6748036726513347,101.193925365
54955,Nigeria,coal,2019,0.002481139382491768,0.0014057761356446473,1015.889,201050.8,8.462610585016781,1.6748036726513347,0.23142975763085524
54956,Nigeria,natural_gas,2019,0.6946624279836,1.711803515766,1015.889,201050.8,8.462610585016781,1.6748036726513347,36.354922607
54957,Nigeria,petroleum_n_other_liquids,2019,0.949338189,4.256163163448532,1015.889,201050.8,8.462610585016781,1.6748036726513347,64.607573
54958,Nigeria,nuclear,2019,,,1015.889,201050.8,8.462610585016781,1.6748036726513347,0.0
54959,Nigeria,renewables_n_other,2019,0.05493287184,0.05493287184,1015.889,201050.8,8.462610585016781,1.6748036726513347,0.0
54960,Niue,all_energy_types,2019,0.0001100056,0.0,,,0.0,0.0,0.007517555
54961,Niue,coal,2019,0.0,0.0,,,0.0,0.0,0.0
54962,Niue,natural_gas,2019,0.0,0.0,,,0.0,0.0,0.0
54963,Niue,petroleum_n_other_liquids,2019,0.0001100056,0.0,,,0.0,0.0,0.007517555010021724
54964,Niue,nuclear,2019,,,,,0.0,0.0,0.0
54965,Niue,renewables_n_other,2019,0.0,0.0,,,0.0,0.0,0.0
54966,North Korea,all_energy_types,2019,0.32365671213110686,0.5724834214890987,43.1394,25662.5,12.612049181923307,7.5025779712074545,20.153995305
54967,North Korea,coal,2019,0.1582081016794242,0.4507915630890987,43.1394,25662.5,12.612049181923307,7.5025779712074545,17.192669625953016
54968,North Korea,natural_gas,2019,0.0,0.0,43.1394,25662.5,12.612049181923307,7.5025779712074545,0.0
54969,North Korea,petroleum_n_other_liquids,2019,0.0437512926,0.0,43.1394,25662.5,12.612049181923307,7.5025779712074545,2.961325678647297
54970,North Korea,nuclear,2019,,,43.1394,25662.5,12.612049181923307,7.5025779712074545,0.0
54971,North Korea,renewables_n_other,2019,0.12169731785168265,0.1216918584,43.1394,25662.5,12.612049181923307,7.5025779712074545,0.0
54972,North Macedonia,all_energy_types,2019,0.111615056057727,0.04496409686727226,31.7368,2082.92,53.58585834200401,3.5168969794600273,6.539300393
54973,North Macedonia,coal,2019,0.03983466301835039,0.03310076342727226,31.7368,2082.92,53.58585834200401,3.5168969794600273,3.180663196231058
54974,North Macedonia,natural_gas,2019,0.0079779619656,0.0,31.7368,2082.92,53.58585834200401,3.5168969794600273,0.34630584
54975,North Macedonia,petroleum_n_other_liquids,2019,0.0456879936,0.0,31.7368,2082.92,53.58585834200401,3.5168969794600273,3.012331357
54976,North Macedonia,nuclear,2019,,,31.7368,2082.92,53.58585834200401,3.5168969794600273,0.0
54977,North Macedonia,renewables_n_other,2019,0.018114437473776602,0.01186333344,31.7368,2082.92,53.58585834200401,3.5168969794600273,0.0
54978,Northern Mariana Islands,all_energy_types,2019,0.0,0.0,,57.216,0.0,0.0,0.0
54979,Northern Mariana Islands,coal,2019,0.0,0.0,,57.216,0.0,0.0,0.0
54980,Northern Mariana Islands,natural_gas,2019,0.0,0.0,,57.216,0.0,0.0,0.0
54981,Northern Mariana Islands,petroleum_n_other_liquids,2019,,0.0,,57.216,0.0,0.0,
54982,Northern Mariana Islands,nuclear,2019,,,,57.216,0.0,0.0,0.0
54983,Northern Mariana Islands,renewables_n_other,2019,0.0,0.0,,57.216,0.0,0.0,0.0
54984,Norway,all_energy_types,2019,1.786945046065374,8.857427879421154,330.2825,5352.817,333.8326428991266,5.410353397668281,38.055784902
54985,Norway,coal,2019,0.02161078930224531,0.003392844036042954,330.2825,5352.817,333.8326428991266,5.410353397668281,3.362758079201537
54986,Norway,natural_gas,2019,0.15632015179857855,4.273327854399455,330.2825,5352.817,333.8326428991266,5.410353397668281,8.118021891
54987,Norway,petroleum_n_other_liquids,2019,0.444135806638655,3.423179897465656,330.2825,5352.817,333.8326428991266,5.410353397668281,26.575004932
54988,Norway,nuclear,2019,,,330.2825,5352.817,333.8326428991266,5.410353397668281,0.0
54989,Norway,renewables_n_other,2019,1.1648782983258952,1.15752728352,330.2825,5352.817,333.8326428991266,5.410353397668281,0.0
54990,Oman,all_energy_types,2019,1.3485596673544158,3.4069135196418077,141.208,4618.0,292.02244853928454,9.55016477362767,75.869640578
54991,Oman,coal,2019,0.0018499589244167873,0.0,141.208,4618.0,292.02244853928454,9.55016477362767,0.11054832432849875
54992,Oman,natural_gas,2019,0.8754264632299991,1.311790288375,141.208,4618.0,292.02244853928454,9.55016477362767,45.679182254
54993,Oman,petroleum_n_other_liquids,2019,0.4712476292,2.0950876152668076,141.208,4618.0,292.02244853928454,9.55016477362767,30.079909999999998
54994,Oman,nuclear,2019,,,141.208,4618.0,292.02244853928454,9.55016477362767,0.0
